GAP인증번호,인증기관,개인_단체 구분명,유효기간 시작일,유효기간 종료일,품목,주소,등록 농가수,등록 필지수,재배면적,생산계획량,지정일자
1001648,산림조합중앙회,개인,2019-10-21,2021-10-20,대추,충청북도 보은군,1,4,5945,5,2019-10-21
1001647,산림조합중앙회,개인,2019-10-21,2021-10-20,대추,충청북도 보은군,1,3,6907,5,2019-10-21
1001646,산림조합중앙회,개인,2019-10-21,2021-10-20,대추,충청북도 보은군,1,7,10523,8,2019-10-21
1001645,산림조합중앙회,개인,2019-10-21,2021-10-20,대추,충청북도 보은군,1,1,3758,4,2019-10-21
1001643,산림조합중앙회,개인,2019-10-21,2021-10-20,대추,충청북도 보은군,1,10,12194,10,2019-10-21
1001642,산림조합중앙회,개인,2019-10-21,2021-10-20,대추,충청북도 보은군,1,4,13941,12,2019-10-21
1001638,산림조합중앙회,단체,2019-10-21,2021-10-20,대추,충청북도 보은군,5,19,41574.8,31.5,2019-10-21
1001637,산림조합중앙회,개인,2019-10-21,2021-10-20,대추,충청북도 보은군,1,5,10088,10,2019-10-21
1001634,산림조합중앙회,단체,2019-10-21,2021-10-20,대추,충청북도 보은군,8,13,92119,51,2019-10-21
1001633,산림조합중앙회,단체,2019-10-21,2021-10-20,대추,충청북도 보은군,15,51,129661,57,2019-10-21
1001632,(주)우리농인증원,단체,2019-10-18,2021-10-17,딸기,경상남도 함양군,28,80,147708,424.6,2019-10-18
1001629,전북대학교 산학협력단,개인,2019-10-17,2021-10-16,배,전라북도 완주군,1,8,10455,21.54,2019-10-17
1001625,농협경제지주(주)식품R&D연구소,단체,2019-10-16,2021-10-15,벼,전라남도 보성군,61,373,687828,497.37,2019-10-16
1001623,주식회사 녹색친환경,개인,2019-10-15,2021-10-14,단감,경상남도 밀양시,1,4,19479,40,2019-10-15
1001620,(주)온누리지에이피,단체,2019-10-11,2021-10-10,쌀,경상북도 칠곡군,11,53,118602,59.7,2019-10-11
1001613,주식회사 농식품인증관리원,단체,2019-10-10,2021-10-09,쌀,경기도 연천군,26,192,552426,399.43,2019-10-10
1001611,농협경제지주(주)식품R&D연구소,단체,2019-10-08,2021-10-07,벼,전라북도 완주군,61,372,604770,437.21,2019-10-08
1001610,농협경제지주(주)식품R&D연구소,단체,2019-10-08,2021-10-07,사과,충청남도 논산시,18,72,131152.9,241.67,2019-10-08
1001607,(주)에버그린농우회,개인,2019-10-04,2021-10-03,딸기,경상남도 산청군,1,2,3313,10.2,2019-10-04
1001605,주식회사 경기농업인증센터,단체,2021-09-28,2023-09-27,쌀,경기도 평택시,68,414,932282.29,681.19,2021-09-28
1001604,주식회사 경기농업인증센터,개인,2021-08-18,2023-08-17,포도,경기도 안성시,1,7,20560,39,2021-08-18
1001581,주식회사 녹색친환경,개인,2021-05-18,2023-05-17,단감,경상남도 창원시 의창구,1,3,15191,23.8,2021-05-18
1001579,(주)에버그린농우회,단체,2021-09-16,2023-09-15,사과,경상북도 성주군,5,35,72826,148.4,2021-09-16
1001577,농협경제지주(주)식품R&D연구소,단체,2021-09-13,2023-09-12,고구마,충청북도 청주시 서원구,16,75,163757,249.25,2021-09-13
1001573,(주)그린하이인증센터,단체,2021-08-22,2023-08-21,건고추,전라남도 영광군,109,167,356672.3,1283.69,2021-08-22
1001570,(주)자연들농식품인증원,단체,2021-09-09,2023-09-08,쌀,전라북도 전주시 덕진구,27,148,452433,254.49475,2021-09-09
1001548,(재)금산인삼약초산업진흥원,단체,2021-09-03,2023-09-02,깻잎,충청남도 금산군,10,86,146879,383.99,2021-09-03
1001529,주식회사 농식품인증관리원,개인,2021-09-02,2023-09-01,고구마,충청북도 음성군,1,16,46179,138.55,2021-09-02
1001518,(재)금산인삼약초산업진흥원,개인,2019-08-30,2022-08-29,인삼,충청남도 금산군,1,7,10450,5.94,2019-08-30
1001512,친환경농업연구원 주식회사,단체,2021-08-29,2023-08-28,건고추,충청남도 보령시,8,112,89020,207.77,2021-08-29
1001486,(재)금산인삼약초산업진흥원,개인,2019-08-29,2022-08-28,인삼,충청남도 금산군,1,1,1230,0.7,2019-08-29
1001479,㈜비씨에스코리아,단체,2021-08-27,2023-08-26,쌀,경기도 화성시,53,586,924519,554.72,2021-08-27
1001474,경상국립대학교 산학협력단,개인,2021-08-23,2023-08-22,단감,경상남도 창녕군,1,7,41464,66,2021-08-23
1001455,(재)금산인삼약초산업진흥원,개인,2019-08-16,2022-08-15,인삼,충청남도 금산군,1,5,12300,6.99,2019-08-16
1001454,주식회사 유기식품평가원,개인,2021-08-14,2023-08-13,느타리버섯,경기도 여주시,1,1,1759,1500,2021-08-14
1001450,아이센(주),단체,2021-08-09,2023-08-08,포도,경상북도 경주시,23,63,107922.2,187.04,2021-08-09
1001449,(주)온누리지에이피,개인,2021-08-09,2023-08-08,포도,경상북도 칠곡군,1,1,1752,2,2021-08-09
1001420,주식회사 푸름인증원,단체,2021-07-31,2023-07-30,복숭아,경상북도 영주시,43,216,494243,988.6,2021-07-31
1001419,농협경제지주(주)식품R&D연구소,단체,2021-07-13,2023-07-12,복숭아,충청북도 음성군,13,81,159670,227.21041,2021-07-13
1001416,주식회사 글로벌농식품인증원,법인,2021-07-30,2023-07-29,배,경상북도 상주시,20,125,238727,764.43,2021-07-30
1001410,농협경제지주(주)식품R&D연구소,단체,2021-07-19,2023-07-18,복숭아,충청북도 옥천군,102,383,721292.7,1026.3,2021-07-19
1001408,(주)온누리지에이피,개인,2021-07-26,2023-07-25,블루베리,경상북도 구미시,1,6,9589,9.8,2021-07-26
1001407,주식회사 농식품인증관리원,법인,2021-07-25,2023-07-24,느타리버섯,경기도 광주시,1,5,7431,1000,2021-07-25
1001406,주식회사 농식품인증관리원,법인,2021-07-25,2023-07-24,느타리버섯,경기도 광주시,1,4,1848,600,2021-07-25
1001405,㈜비씨에스코리아,개인,2021-07-24,2023-07-23,포도,강원도 동해시,1,6,3125,5,2021-07-24
1001404,주식회사 온누리친환경,개인,2021-07-23,2023-07-22,배,경기도 안성시,1,5,7454,69,2021-07-23
1001402,(주)온누리지에이피,단체,2021-07-21,2023-07-20,포도,경상북도 경산시,22,83,120272,210.1,2021-07-21
1001400,지리산인증(주),단체,2021-07-20,2023-07-19,포도,전라북도 남원시,11,14,36981.8,84.9,2021-07-20
1001397,주식회사 금강인증센터,단체,2021-07-19,2023-07-18,복숭아,충청남도 논산시,20,78,217972,302.37847,2021-07-19
1001396,주식회사 금강인증센터,단체,2021-07-19,2023-07-18,포도,충청남도 논산시,22,50,77400,127.84513,2021-07-19
1001380,주식회사 푸름인증원,단체,2021-07-16,2023-07-15,자두,경상북도 영주시,35,98,264561.4,529.4,2021-07-16
1001379,주식회사 온누리친환경,단체,2021-07-16,2023-07-15,대추방울,경기도 평택시,55,585,1117794,5272.32,2021-07-16
1001375,주식회사 농식품인증관리원,단체,2021-07-15,2023-07-14,복숭아,충청북도 음성군,22,94,177837,278.2,2021-07-15
1001372,(주)에이앤에프글로벌인증원,단체,2021-06-14,2023-06-13,복숭아,경상북도 경산시,74,401,668566,1336.6,2021-06-14
1001371,(주)에버그린농우회,개인,2021-07-15,2023-07-14,딸기,경상남도 산청군,1,4,5481,16.8,2021-07-15
1001370,(주)에버그린농우회,개인,2021-07-15,2023-07-14,딸기,경상남도 산청군,1,6,10821,33.3,2021-07-15
1001368,농협경제지주(주)식품R&D연구소,단체,2021-07-13,2023-07-12,복숭아,충청북도 음성군,17,112,320555,456.14978,2021-07-13
1001365,농협경제지주(주)식품R&D연구소,단체,2021-07-13,2023-07-12,복숭아,전라북도 남원시,41,173,545892,776.75,2021-07-13
1001364,농협경제지주(주)식품R&D연구소,단체,2021-07-13,2023-07-12,포도,전라북도 남원시,19,61,125889.3,211.76,2021-07-13
1001361,용인시농업기술센터,법인,2021-07-12,2023-07-11,표고버섯,경기도 용인시 기흥구,1,12,12600,501,2021-07-12
1001356,농협경제지주(주)식품R&D연구소,단체,2021-07-06,2023-07-05,풋고추,강원도 홍천군,11,25,80984,291.44,2021-07-06
1001348,(주)에이앤에프글로벌인증원,단체,2021-07-03,2023-07-02,자두,경상북도 김천시,72,334,508259,1016.8,2021-07-03
1001346,(주)아이에스씨농업발전연구소,단체,2021-06-23,2023-06-22,수박,전라북도 정읍시,36,241,639665.7,3137.02,2021-06-23
1001341,(주)그린하이인증센터,단체,2021-07-07,2023-07-06,양파,전라남도 영광군,117,217,391776,2378.83,2021-07-07
1001339,농협경제지주(주)식품R&D연구소,단체,2021-06-26,2023-06-25,수박,충청북도 음성군,79,540,1210511,6185.52,2021-06-26
1001337,농협경제지주(주)식품R&D연구소,단체,2021-07-06,2023-07-05,애호박,강원도 홍천군,20,51,131621,366.44,2021-07-06
1001336,농협경제지주(주)식품R&D연구소,단체,2021-07-06,2023-07-05,오이,강원도 홍천군,23,50,140246,1009.21,2021-07-06
1001334,(주)온누리지에이피,단체,2021-07-06,2023-07-05,복숭아,경상북도 청도군,20,81,118119,199.78,2021-07-06
1001332,주식회사 성농,개인,2021-07-05,2023-07-04,미나리,전라북도 전주시 완산구,1,9,20800,43,2021-07-05
1001319,농협경제지주(주)식품R&D연구소,단체,2021-06-30,2023-06-29,수박,충청북도 음성군,83,176,356478.9,1544.32,2021-06-30
1001318,㈜비씨에스코리아,단체,2021-06-30,2023-06-29,표고버섯,충청남도 천안시 동남구,5,13,20996,78,2021-06-30
1001317,주식회사 온누리친환경,법인,2021-06-30,2023-06-29,새송이버섯,충청남도 천안시 서북구,1,4,3943.6,1350,2021-06-30
1001312,주식회사 글로벌농식품인증원,단체,2021-06-29,2023-06-28,사과,경상북도 영천시,4,11,20800,39.8,2021-06-29
1001306,주식회사 농식품인증관리원,개인,2021-06-25,2023-06-24,사과,충청남도 태안군,2,9,17504,12,2021-06-25
1001300,전북대학교 산학협력단,개인,2021-06-22,2023-06-21,블루베리,전라북도 임실군,1,6,11483,10.04,2021-06-22
1001299,(주)미래친환경농업인증센터,법인,2021-06-22,2023-06-21,팽이버섯,전라남도 나주시,1,1,12442,4500,2021-06-22
1001296,주식회사 농식품인증관리원,단체,2021-06-20,2023-06-19,복숭아,충청북도 충주시,13,59,119664,390.5,2021-06-20
1001288,(사)한솔농림수산식품인증센터,법인,2021-06-19,2023-06-18,감귤,제주특별자치도 제주시,1,3,11898,39,2021-06-19
1001286,농협경제지주(주)식품R&D연구소,단체,2021-06-09,2023-06-08,수박,충청북도 음성군,20,57,138799,163.81,2021-06-09
1001283,(주)미래친환경농업인증센터,단체,2021-06-14,2023-06-13,수박,전라북도 고창군,58,192,498301.9,2673.5,2021-06-14
1001281,주식회사 농식품인증관리원,개인,2021-06-14,2023-06-13,새송이,충청북도 음성군,1,3,4215,608,2021-06-14
1001280,주식회사 농식품인증관리원,개인,2021-06-14,2023-06-13,새송이버섯,충청북도 음성군,1,2,1256,310,2021-06-14
1001279,주식회사 녹색친환경,개인,2021-05-22,2023-05-21,새송이,충청북도 음성군,1,4,2412,1100,2021-05-22
1001277,(주)온누리지에이피,단체,2021-06-14,2023-06-13,복숭아,경상북도 경산시,21,72,141670,302,2021-06-14
1001274,농협경제지주(주)식품R&D연구소,단체,2021-06-13,2023-06-12,수박,충청북도 음성군,15,117,246562.91,1068.16,2021-06-13
1001273,농협경제지주(주)식품R&D연구소,개인,2021-06-13,2023-06-12,수박,충청북도 음성군,15,104,225122.1,975.25,2021-06-13
1001272,농협경제지주(주)식품R&D연구소,단체,2021-06-13,2023-06-12,수박,충청북도 음성군,16,76,173066.72,749.74,2021-06-13
1001271,농협경제지주(주)식품R&D연구소,단체,2021-06-13,2023-06-12,수박,충청북도 음성군,9,79,149412.98,647.21,2021-06-13
1001269,주식회사 글로벌농식품인증원,단체,2021-06-12,2023-06-11,느타리버섯,경상북도 칠곡군,1,2,1224,520,2021-06-12
1001262,한국농식품분석연구소 주식회사,단체,2021-06-10,2023-06-09,포도,충청남도 보령시,22,118,215492,367.79,2021-06-10
1001258,(재)금산인삼약초산업진흥원,단체,2021-06-07,2023-06-06,깻잎,충청남도 금산군,18,80,81481,227.32,2021-06-07
1001252,전북대학교 산학협력단,단체,2021-06-07,2023-06-06,메론,전라북도 고창군,32,404,1009870,3844.94,2021-06-07
1001250,충북대학교 산학협력단,단체,2021-06-01,2023-05-31,블루베리,충청북도 청주시 상당구,39,120,195076,85.93,2021-06-01
1001249,농협경제지주(주)식품R&D연구소,단체,2021-06-01,2023-05-31,수박,충청북도 음성군,50,219,552704.3,2394.31503,2021-06-01
1001248,농협경제지주(주)식품R&D연구소,단체,2021-05-07,2023-05-06,파프리카,전라북도 남원시,32,96,213232.4,1055.92684,2021-05-07
1001245,농협경제지주(주)식품R&D연구소,단체,2021-05-31,2023-05-30,상추,전라북도 남원시,21,55,104116,281.84,2021-05-31
1001236,충북대학교 산학협력단,법인,2021-05-30,2023-05-29,표고버섯,경기도 여주시,1,3,14305,13,2021-05-30
1001235,용인시농업기술센터,개인,2021-05-29,2023-05-28,블루베리,경기도 용인시 수지구,1,3,4643,3,2021-05-29
1001233,주식회사 온누리친환경,단체,2021-05-27,2023-05-26,포도,경상북도 김천시,19,71,100196,170,2021-05-27
1001231,농협경제지주(주)식품R&D연구소,단체,2021-05-26,2023-05-25,수박,충청북도 청주시 흥덕구,44,367,701740,3039.94,2021-05-26
1001230,농협경제지주(주)식품R&D연구소,법인,2021-05-26,2023-05-25,파프리카,경상남도 합천군,5,20,49177,243.51,2021-05-26
1001224,농협경제지주(주)식품R&D연구소,단체,2021-05-24,2023-05-23,포도,충청남도 논산시,42,113,230967,388.51,2021-05-24
1001222,(주)온누리지에이피,단체,2021-05-23,2023-05-22,포도,경상북도 김천시,19,66,127468.5,186.8,2021-05-23
1001221,㈜비씨에스코리아,개인,2021-05-23,2023-05-22,복숭아,충청북도 음성군,1,9,17425,50.8,2021-05-23
1001215,(주)온누리지에이피,개인,2021-05-21,2023-05-20,복숭아,경상북도 경산시,1,2,2601,1,2021-05-21
1001214,경상국립대학교 산학협력단,법인,2021-05-20,2023-05-19,새송이,경상남도 진주시,1,1,1512,300,2021-05-20
1001208,경상국립대학교 산학협력단,개인,2021-05-18,2023-05-17,단감,경상남도 진주시,1,8,25268,42.1,2021-05-18
1001207,경상국립대학교 산학협력단,개인,2021-05-18,2023-05-17,단감,경상남도 진주시,1,10,25467,26.4,2021-05-18
1001206,경상국립대학교 산학협력단,법인,2021-05-18,2023-05-17,새송이,경상남도 진주시,1,8,7500,340,2021-05-18
1001204,농협경제지주(주)식품R&D연구소,단체,2021-03-28,2023-03-27,애호박,충청북도 청주시 흥덕구,27,135,366192.2,4194,2021-03-28
1001199,농협경제지주(주)식품R&D연구소,단체,2021-05-12,2023-05-11,애호박,충청북도 청주시 흥덕구,16,78,175861,561.11,2021-05-12
1001190,주식회사 농식품인증관리원,단체,2021-05-07,2023-05-06,수박,충청북도 진천군,38,148,394113,1884,2021-05-07
1001176,㈜비씨에스코리아,개인,2021-04-29,2023-04-28,블루베리,충청남도 천안시 동남구,1,1,7000,2.5,2021-04-29
1001164,농협경제지주(주)식품R&D연구소,단체,2021-04-24,2023-04-23,사과,경상북도 봉화군,81,455,1198437.4,2208.7,2021-04-24
1001162,주식회사 예농,개인,2021-04-23,2023-04-22,복숭아,경상남도 함양군,1,5,12110,11,2021-04-23
1001153,(주)온누리지에이피,개인,2021-04-19,2023-04-18,포도,경상북도 김천시,1,2,5803,12,2021-04-19
1001129,아이센(주),법인,2021-04-12,2023-04-11,새싹,경상북도 안동시,1,4,2156.5,380,2021-04-12
1001128,용인시농업기술센터,개인,2021-04-10,2023-04-09,블루베리,경기도 용인시 처인구,1,1,850,0.5,2021-04-10
1001127,용인시농업기술센터,개인,2021-04-10,2023-04-09,블루베리,경기도 용인시 처인구,1,2,3000,7,2021-04-10
1001125,용인시농업기술센터,개인,2021-04-10,2023-04-09,블루베리,경기도 용인시 처인구,1,1,960,0.5,2021-04-10
1001096,농협경제지주(주)식품R&D연구소,단체,2021-03-10,2023-03-09,토마토,부산광역시 강서구,43,184,443493,3306.69,2021-03-10
1001092,경상국립대학교 산학협력단,단체,2019-11-10,2021-11-09,파프리카,경상남도 창원시 마산합포구,21,83,164450,2036,2019-11-10
1001054,(재)금산인삼약초산업진흥원,개인,2019-02-28,2022-02-27,인삼,충청남도 금산군,1,2,3730,2.12,2019-02-28
1000984,(재)금산인삼약초산업진흥원,개인,2019-02-28,2022-02-27,인삼,충청남도 금산군,1,1,590,0.34,2019-02-28
1000960,(재)금산인삼약초산업진흥원,개인,2019-02-28,2022-02-27,인삼,충청남도 금산군,1,10,17321,9.86,2019-02-28
1000951,(재)금산인삼약초산업진흥원,개인,2019-02-28,2022-02-27,인삼,충청남도 금산군,1,2,3990,2.27,2019-02-28
1000948,(재)금산인삼약초산업진흥원,개인,2019-02-28,2022-02-27,인삼,충청남도 금산군,1,2,4601,2.61,2019-02-28
1000939,(재)금산인삼약초산업진흥원,개인,2019-02-28,2022-02-27,인삼,충청남도 금산군,1,3,6170,3.52,2019-02-28
1000938,농협경제지주(주)식품R&D연구소,단체,2021-02-28,2023-02-27,딸기,전라남도 담양군,32,65,118545,362.36,2021-02-28
1000937,산림조합중앙회,개인,2021-02-28,2023-02-27,밤,충청북도 충주시,1,3,371974,60,2021-02-28
